Time,Channel A
(ms),(mV)

0.74612700,-469.34410000
0.74740700,-467.89450000
0.74868700,-466.38390000
0.74996700,-464.85790000
0.75124700,-463.27090000
0.75252700,-461.62300000
0.75380700,-459.95970000
0.75508700,-458.31170000
0.75636700,-456.58740000
0.75764700,-454.86310000
0.75892700,-453.13880000
0.76020700,-451.33820000
0.76148700,-449.53760000
0.76276700,-447.67600000
0.76404700,-445.81440000
0.76532700,-443.87640000
0.76660700,-441.93850000
0.76788700,-440.01590000
0.76916700,-438.07790000
0.77044700,-436.06370000
0.77172700,-434.06470000
0.77300700,-431.98950000
0.77428700,-429.83790000
0.77556700,-427.62530000
0.77684700,-425.41280000
0.77812700,-423.12380000
0.77940700,-420.85020000
0.78068700,-418.60710000
0.78196700,-416.36400000
0.78324700,-414.13610000
0.78452700,-411.89300000
0.78580700,-409.64990000
0.78708700,-407.40680000
0.78836700,-405.17900000
0.78964700,-402.87480000
0.79092700,-400.63170000
0.79220700,-398.46490000
0.79348700,-396.22180000
0.79476700,-393.97870000
0.79604700,-391.81190000
0.79732700,-389.58400000
0.79860700,-387.34090000
0.79988700,-385.09780000
0.80116700,-382.85470000
0.80244700,-380.62680000
0.80372700,-378.38370000
0.80500700,-376.14060000
0.80628700,-373.91280000
0.80756700,-371.66960000
0.80884700,-369.42650000
0.81012700,-367.12240000
0.81140700,-364.95560000
0.81268700,-362.71250000
0.81396700,-360.48460000
0.81524700,-358.24150000
0.81652700,-355.99840000
0.81780700,-353.77050000
0.81908700,-351.52740000
0.82036700,-349.28430000
0.82164700,-347.11750000
0.82292700,-344.95070000
0.82420700,-342.78390000
0.82548700,-340.54080000
0.82676700,-338.29760000
0.82804700,-336.13080000
0.82932700,-333.96400000
0.83060700,-331.79720000
0.83188700,-329.63040000
0.83316700,-327.53990000
0.83444700,-325.43410000
0.83572700,-323.34360000
0.83700700,-321.23780000
0.83828700,-319.14730000
0.83956700,-317.04150000
0.84084700,-314.93570000
0.84212700,-312.84520000
0.84340700,-310.73940000
0.84468700,-308.71000000
0.84596700,-306.69570000
0.84724700,-304.72730000
0.84852700,-302.69780000
0.84980700,-300.66830000
0.85108700,-298.63890000
0.85236700,-296.68570000
0.85364700,-294.73250000
0.85492700,-292.84030000
0.85620700,-290.94820000
0.85748700,-289.13230000
0.85876700,-287.31650000
0.86004700,-285.56170000
0.86132700,-283.66950000
0.86260700,-281.93000000
0.86388700,-280.11410000
0.86516700,-278.28300000
0.86644700,-276.60450000
0.86772700,-274.92600000
0.86900700,-273.24750000
0.87028700,-271.64520000
0.87156700,-270.10410000
0.87284700,-268.56290000
0.87412700,-267.02170000
0.87540700,-265.63310000
0.87668700,-264.22920000
0.87796700,-262.82540000
0.87924700,-261.43680000
0.88052700,-260.17030000
0.88180700,-258.91900000
0.88308700,-257.72880000
0.88436700,-256.59960000
0.88564700,-255.48570000
0.88692700,-254.37170000
0.88820700,-253.31890000
0.88948700,-252.34230000
0.89076700,-251.42670000
0.89204700,-250.58750000
0.89332700,-249.74820000
0.89460700,-249.04630000
0.89588700,-248.35960000
0.89716700,-247.71870000
0.89844700,-247.16940000
0.89972700,-246.74210000
0.90100700,-246.33010000
0.90228700,-245.90290000
0.90356700,-245.49090000
0.90484700,-245.27720000
0.90612700,-245.06360000
0.90740700,-244.98730000
0.90868700,-244.92630000
0.90996700,-244.92630000
0.91124700,-244.92630000
0.91252700,-245.06360000
0.91380700,-245.27720000
0.91508700,-245.49090000
0.91636700,-245.82660000
0.91764700,-246.25380000
0.91892700,-246.66580000
0.92020700,-247.23040000
0.92148700,-247.85610000
0.92276700,-248.49690000
0.92404700,-249.25990000
0.92532700,-250.03810000
0.92660700,-250.87740000
0.92788700,-251.71670000
0.92916700,-252.61700000
0.93044700,-253.66980000
0.93172700,-254.72270000
0.93300700,-255.83670000
0.93428700,-256.95060000
0.93556700,-258.14080000
